10575926,10095620,8514116,6666933,6904817,9507324,14625768,35147680,63791648,69776830,66455840,71678096,76556848,62262120,61580772,85566710,62181560,52243236,23263160,20944792,22984031,20097144,15774860,16683254,1
7734024,7647144,6070585,7312717,7362396,8765114,6454184,13229638,28581536,38329360,34288146,42152624,29292448,29074016,36026416,29341094,16312820,11000136,10163031,8917380,10905606,10455546,6564762,7423292,1
1121758,1068168,1111586,1052486,1168012,1181363,1383393,4290754,12078024,17602831,29900284,39542112,28265148,24814196,22060696,20482434,16634705,6826448,2327359,1638340,1501318,1471084,2008638,1489508,1
4361841,4679353,5043147,4403324,4435169,4184444,4622555,19426733,28154984,69571128,93748492,88858974,59056356,81292200,78707152,66051680,30610379,8279762,5142812,4426023,4283616,3985188,3993468,4116831,1
3254211,3295868,4035870,4206905,3677596,4270366,4445728,6419457,44319751,60937312,55290656,50829928,28646312,87491920,83876544,52427284,33364375,13995484,11427324,3151706,3229649,3176669,3996281,3327390,1
2591891,2677263,2961228,5328825,3660457,3429111,2799516,8682165,45115984,57210922,74019656,66332128,33905887,42224856,51537472,46870824,39802170,45496292,17323926,13697411,14399655,4366153,4689865,4749976,1
4627571,4879704,4902588,6713690,5629126,5546056,4906125,15701580,70770182,82702900,107984576,83224800,49826192,78485248,88982720,80389128,40391915,25800260,11687432,10376984,10368438,7015761,6711490,7079824,1
4976578,4549468,5068682,4401428,4109150,2673730,113664,13175097,44484376,81734136,90263136,98247328,47602272,81917254,95994536,76594280,33801296,8105182,5095979,4028551,3965606,4219985,4217860,4451230,1
4261587,3688344,4185022,3808768,3430788,3363473,5799960,20335888,49581408,77750936,82834208,99805960,48070129,80567792,89248736,76026852,38829824,8064377,4825005,4124135,3497603,3273255,3267688,4296356,1
1100575,1176461,1030465,1191000,1063375,988195,1156905,7277185,20388188,28951356,38812512,36364512,31167704,55876284,72343984,48155464,44218184,91860376,54736648,46737872,35338284,975918,1115801,1162010,1
1240551,1079996,1004798,1115078,1049173,979514,1193107,8277798,18452839,29319752,32394680,32363596,37122736,57381592,64022140,44890464,51537879,91546240,54770536,45950896,35171057,1074216,1301872,1102527,1
753218,749017,2537741,792537,788444,1663834,1795710,4011149,13639862,12502316,10024838,10222416,7660314,7652389,8883494,7399095,5346052,1273087,805626,768826,728097,643147,1169983,892853,1
2572808,2746740,3307089,2643561,2896575,3235907,3566583,5512288,13825652,29827656,34702696,31763468,12439617,20098080,26090081,23015891,9955687,3523840,2794886,2685799,2672726,2590913,2881594,2796183,1
1668268,1156656,1087559,1088439,1040234,947100,1152599,2121056,13546122,20902142,12343224,12569977,11574772,10794342,13093933,9907150,7074500,1603572,1705329,1486302,1062225,1241443,1106738,1402897,1
2541703,2443510,2424393,2783067,2412127,2512620,2607771,2973511,11076420,14619306,15926668,14223656,10365343,15739558,17967134,21313004,7879778,2641980,2715114,2813280,2504231,2587330,2571352,2624716,1
2745169,2625645,2596247,2688336,2608792,2664038,2750142,5235268,15676932,23975328,20507603,25978619,15863800,21437424,18086752,19410594,11930877,3956851,3589734,3427804,2621512,2622926,2625948,2788648,1
388181,578268,527786,668086,525073,463646,705176,3448418,9740317,19510974,13366322,5654572,4341161,5579372,4898762,6945822,4136581,1327540,771071,431654,367684,414641,397363,386742,1
2938386,2953620,3004184,2932512,2895649,2988835,2952194,4285223,9449359,11193773,14185310,12247540,9068606,14431819,14461989,10203261,7045342,3152525,2925503,3059685,2985285,2914871,2918830,3703646,1
67775456,73114088,83093376,79254504,56870900,3859320,4172071,7835895,46050488,109212176,87778112,87960496,72346080,76527046,74607712,68511164,61206416,53856012,51775820,51387040,51013120,50339504,51536746,50909464,1
34021848,43360120,49150644,47269856,34698259,1828669,2011454,5918373,35119434,94791096,90717116,76155048,56277224,67450512,65840950,49524448,39570106,31400812,28553293,28273062,28214768,27213256,28861505,29012430,1
10812136,10181468,9620001,7207487,7549510,7478687,13996301,23104412,40248433,62475382,71558904,67006980,71822484,61120826,70987948,62699032,50240832,33483560,24767724,21774624,15806957,15298182,12187030,15155837,1
6671872,6521523,8568956,5578558,7391717,8810017,6954134,10420219,16775439,34586244,28624024,22210376,19653303,25746426,26223786,18841412,15177236,9186292,10694266,9258495,11016250,11257776,6309517,7082459,1
1578325,1376305,1082326,1020546,975687,975073,1148455,2589713,7797045,28218497,22797772,12543348,29973424,11618959,9683496,12288682,7972680,2463846,1656707,1275766,1239681,1192643,1252433,1400578,1
3972854,4374920,4415888,4323905,4172380,4336421,4415578,6764087,20914870,35326408,35781204,38844592,32706928,33848380,40465704,25784980,15173937,6802555,5864115,4611657,4369567,4405219,4791889,4854780,1
3299035,3243485,3184486,3159937,3078355,3388593,3565408,4475754,17005552,23223142,21669240,26730904,16701860,16399729,27159108,28164566,15086511,3524738,3074521,3094511,3259464,3217156,4719254,4129898,1
5199625,5369706,5383205,5189739,5038214,5261317,5792483,7511499,33798064,54519006,47636860,43413041,28577912,40124088,46412824,41363949,26707444,6310400,4965144,5006841,4739094,4628151,4645039,6059646,1
3243685,2778859,2282175,2787718,2292088,2612187,2626172,3342416,15332776,17918057,23143173,23343695,16850583,15803960,26743011,23686808,21213928,3998319,2391080,2617745,2350555,2448298,2488318,2397334,1
3085512,2930894,3113879,2742578,2461190,2716450,3700044,8404703,30104392,44170992,56793468,52803920,29414068,47250688,49306792,46055312,19465964,7207334,3404492,2602478,2044282,2489001,3152092,4646186,1
3907849,3785970,3984271,3856439,3611642,3780759,4319136,7975534,26332340,45337052,46685064,48403056,26035303,50940624,46214488,42529156,19618812,7128144,4074932,3698288,3438245,3532509,4127832,5292590,1
1048350,1035130,1167939,1034766,990376,1656039,1098113,2755408,13463024,37769968,50333032,30084340,25011016,28765446,27160381,58602846,76130096,17876092,1022999,726476,782231,636843,750534,733845,1
923839,931219,880108,814505,854550,1326153,919289,2268859,14234076,38140564,49548496,38593855,23326852,30249202,30958505,62804000,75510416,17456754,1541498,835201,839345,697667,735097,1197484,1
687722,481065,1007910,482268,419637,1094808,1074252,2192054,5964731,3978212,2869487,3515391,2566322,2265684,2127744,4015134,2216634,812999,706657,657514,789192,670359,526233,454989,1
2602198,2696362,3280344,2969291,2785773,3195451,3179722,4581052,9937054,14983290,17967552,14673088,10728023,18088936,10636240,9766878,6526216,3590250,3110305,3032099,3119439,2935713,2833031,3047531,1
947020,0,0,0,1930047,2373049,2413251,2828593,8329948,12340870,12499380,9037414,7055202,10387250,8388282,6055366,11243079,2546647,2608365,2543212,2584933,2579789,2526182,2768654,1
1513150,1627096,1198010,1172122,1207528,1256961,1187430,6434914,9411187,17405454,25886378,12985644,5580484,15357140,15333092,6194292,8260869,1245705,1245542,1010064,1207698,1022214,1034617,1134405,1
386037,384368,399088,396866,365941,383480,461881,1589662,6015424,3601912,4611073,9381464,3231094,5367212,4662148,6319073,3298201,869527,525079,410915,386664,426755,453853,380441,1
2563517,2554053,2496653,2467984,2456028,2467659,2494372,3826307,10403270,14834956,18199371,17221334,9529244,22746281,16009242,11204756,5678782,3806242,2834856,2556505,2548015,2688178,2583618,3372113,1
2857306,2851208,2895999,2757347,2806873,2835966,2756035,3054121,7116093,8597076,6376760,6269791,7267926,7526056,8387941,6681465,5160735,2977608,2830244,2928184,3050532,3083370,3014588,3079134,1
51471321,51194424,52393876,53196364,50687263,52277580,52137600,52883896,52383760,53858739,52412064,52284712,50751548,50623476,50871740,49648888,50912392,50869376,50662758,51472672,50669527,51963984,47287696,40637052,0
27791044,27922434,28479964,29602008,28159483,29143216,28607700,28387930,29182200,28366872,27989096,28837344,27958930,27940628,28122864,27124112,27764447,27744912,27964752,28614284,27786920,28008576,27099784,22318872,0
6325239,7930068,8713045,8140899,6918140,8050794,6248956,8353953,8154477,9116929,11140773,7606182,8713475,11408809,15527295,9804102,9015576,8001769,11644788,8159964,8759114,9506504,6827068,6926034,0
11949329,11200574,11223638,9073904,9967782,11481726,14882016,22791176,23851554,16862503,13357044,13176182,17456672,18655952,20935491,19499820,14658272,16989548,18119790,18364636,17822925,15239000,10240079,11000398,0
1411535,1169785,1275355,1177564,1174938,1122293,1298853,2160497,1700128,1894038,1727468,1249744,1188806,1125994,1039365,1037380,1117321,1133205,1280716,1085973,1011803,1023857,1056592,1036845,0
4389196,4338239,4427333,4372838,4190097,4332058,4273196,4499376,4388528,4535859,4226786,4744814,4589026,4609278,4304319,4851287,4612224,4645258,4377503,4325751,4239112,4808603,4220509,4481937,0
3255097,3585940,3259930,3288800,3389396,3426368,4129820,3596773,3470303,3335044,3504690,3503479,3196621,3182662,3195568,3224096,3194945,3136049,2948709,2950097,3088410,3082399,3488651,3487566,0
4355866,4743679,4685571,4909887,4609426,4934668,4658681,4691379,4692185,4780222,4791399,5194365,4504799,4514350,4749283,5792138,4782862,5218764,4439259,4801607,4424904,4771562,4602138,4565432,0
2229425,2261206,2121534,2656904,2369930,2594100,2634103,2536770,2607157,2405987,2532427,2642875,2585614,2345448,2592406,3132583,2482670,2380231,2116877,2383748,2123168,2253606,2287635,2293120,0
2098069,2843856,2724298,2703763,2245853,2808875,2485317,2435816,2439046,2893527,2442002,2745615,2430334,2703044,2257949,2656057,2260023,2503066,2399274,2835209,2085724,3726217,3603966,3229742,0
3527382,3772246,3893436,3803712,3408522,3849720,3644871,3556731,3645858,4129827,3571229,3851848,3618393,3907859,3509709,4040383,3487364,3385906,3583305,3631272,3314927,4611516,4153930,3938163,0
633554,681440,767400,812983,750826,723446,923683,1073048,906122,778401,974298,2719439,4380544,11802684,921659,739165,763285,715777,754189,675322,709055,751951,654398,614924,0
648788,773061,849553,1073275,739641,874106,925926,951612,837840,888981,997695,2486056,4242476,10636819,908521,950873,936861,941713,856321,718572,684566,951931,716414,742262,0
2881260,2771969,2875920,2781688,2737045,2989846,3218052,3267791,3380735,2864237,2813963,3143891,2708569,2767246,3047215,2736536,2651459,2674783,5002478,2790735,2935933,2972742,2727080,2822444,0
483516,471554,666396,496880,449270,1419244,1072028,1230163,861212,538638,513086,515531,605516,607937,580354,525962,493753,493039,425630,504712,668166,480396,541326,470147,0
1052214,1033873,1130352,994467,1024709,1045065,1092079,991150,1104676,1117388,1202219,1112735,1124812,1133164,1017658,1789179,1088526,1100075,996045,915928,992291,980246,1022217,1005316,0
2579815,2561974,2610192,2515065,2481655,2518599,2492850,2556515,2565789,2726875,2535441,2484010,2398813,2377559,2371932,2717683,2571410,2425959,2553640,2431477,2500230,2521025,2493146,2461314,0
375759,388918,425701,459778,408585,386585,353550,352916,367167,452103,386587,359142,376771,365369,390145,364518,397235,573051,405380,1033025,480207,380775,393897,402612,0
2500355,2545233,2597268,2566661,2539468,2568899,2506411,2544144,2522392,2543050,2561588,2544275,2491804,2516124,2560621,2737033,2529162,2853830,2531422,2879022,2659705,2736332,2486671,2753676,0
2887292,2906051,2977181,2898154,2849796,3140960,2886268,2889361,2938150,3033091,3125330,3054416,3098389,2934279,3023922,2908682,2926113,2989817,2980148,2813137,2952330,3401981,3782868,2955294,0
18210818,17815954,18173146,16142385,14582104,12795866,2133832,2129095,2146506,0,0,0,491520,2951422,2602729,2865063,2946876,4393222,2829556,2038603,2024520,2194337,2386278,2304735,0
31540720,31793356,32600088,28891900,22203744,12995662,3414891,3389662,3312123,0,0,0,776448,3598117,3638585,3964053,3845448,4823974,3824337,3282707,3249194,3341106,3516489,3333233,0
7772682,6723340,7255236,7165563,6208232,7999416,6591787,10785030,6140639,0,0,0,1385984,8041512,12519800,17107192,13585831,13882364,12693866,12022042,9736486,10356132,7295460,6842868,0
9635218,9225057,8047148,7756925,7920241,8012183,11155568,19830920,15185856,0,0,0,3333120,20915300,20179040,24015616,28799976,24531567,27939980,24627671,21999833,16043376,13598480,14108983,0
1049134,1058943,1129946,1019438,971971,1028163,1106806,1562646,1177034,0,0,0,219249,1178794,1118922,1060286,1204245,1047922,1019398,945671,980161,1048753,1068837,1009428,0
4427211,4351996,4479066,4266895,4233055,4499233,4297477,4633479,3946698,0,0,0,776288,3893019,3897461,4138985,4244439,5048381,4158188,3981391,4116097,3998956,4006516,3999643,0
3362613,3340966,3218602,3106861,3070311,3178667,3127556,3399582,2798467,0,0,0,622516,3180838,3069690,3328292,3226929,3204003,3021201,3066828,3126842,3016461,3391868,3323312,0
4352518,4642558,4742093,6144188,4224823,4319808,4248078,4548311,3578722,0,0,0,948736,4121190,4041683,4293064,4290256,4580490,4352751,4502845,4019269,3851048,4207148,4175542,0
2146504,2212828,2532048,3126905,2633986,4413063,2620050,3402391,2418542,0,0,0,540288,2608092,2475377,2725030,2858887,3011381,2748581,3049512,2535736,2443339,2641206,2734676,0
3442450,3563741,3626474,3592610,3243626,3344833,3249133,3416354,2811714,0,0,0,667136,3306974,3301795,3179828,3305326,3252266,3137744,3201882,3196253,3156059,3376006,3694383,0
2334377,2379489,2506601,2331674,1896273,2438502,2101465,2362558,1903734,0,0,0,543232,2519460,2242785,2247671,2310822,2254629,2139129,2200821,2124206,2170553,2634063,3214735,0
688342,679271,694316,749780,660503,801512,911067,1056952,741942,0,0,0,790860,1488057,1271413,1331090,1143201,954854,828911,809721,762495,738680,761937,835538,0
654343,648132,680141,653459,569609,593057,755429,851921,661952,0,0,0,602898,1148594,814529,1304751,1081805,748746,693943,657626,611718,568386,635618,562122,0
2659891,2714012,2849295,2759806,2790284,3048971,2825857,2954867,2406843,0,0,0,542464,2650550,2626053,2590269,2571594,2607796,2544838,2757986,2696416,2571637,2647940,2704923,0
462639,487308,604132,482202,579647,1610999,1357494,1506853,794590,0,0,0,144640,843415,789233,636421,672509,709495,620683,1229368,1651028,1708080,1780500,1701871,0
2396645,2431117,2547539,2503959,2436574,2412079,2341602,2427902,2044367,0,0,0,495616,5380808,2449577,2462512,2412754,2458773,2395392,2358323,2462019,2285711,2281707,2366134,0
1037972,1086944,1098691,980165,986205,1013394,1104109,1182311,990856,0,0,0,264576,1074224,1185054,1097393,1084035,1212678,1131071,948883,1024345,1053888,1071726,1050102,0
2407691,2507047,2518094,2578316,2471420,2527222,2402229,2396705,2003656,0,0,0,505088,2490753,2429086,2769302,2586200,2590388,2469257,2469088,2474015,2443103,2428703,2663037,0
380122,364319,410740,483681,402336,429410,381068,388416,319738,0,0,0,82720,398657,404652,596842,887708,671001,558055,407884,407402,384515,416677,415108,0
2922404,2802592,2945544,2965469,2871985,2929179,2783784,2881387,2445269,0,0,0,593778,2910861,2917373,2749654,2937387,2892643,2834637,2866387,2858486,2879402,2823906,2984357,0
3337516,3343211,3462873,3333969,3246574,3055250,17986219,37850992,64245024,96367748,101477328,108960920,64395836,93861476,100774410,85202486,67300040,41419496,39125072,35463992,35668032,38703328,36809414,37769870,1
2092762,2265867,2230539,2053795,2034867,1680594,22220689,47842328,67400564,100179223,91647104,96168816,68208544,82351600,83490676,76800860,67923500,47996088,45410182,43864576,44050697,44477432,44717868,44583980,1
6892254,7894396,6603292,6434766,5355685,8030949,7738382,11182875,27829056,46206464,44914352,29317070,22316076,33333392,44394740,23228628,12796746,14008634,13784642,9294130,8531840,9007969,6098854,9595121,1
11238220,10578810,10681186,8545538,8082458,9745102,18038416,31357240,68942880,81677632,96345586,107651501,92640032,73687440,86671904,69985208,52083632,34462963,23242169,19942072,19724017,18073714,14336030,15380870,1
1081470,1113995,1084214,951930,1000595,932526,3463006,12148023,8656646,25505206,27639193,32226896,17070286,15404834,11233124,8279929,7160884,2812808,1736821,1175440,1178995,1098069,1231742,1057900,1
3906707,3996645,4293488,3928032,3945675,3955906,4038872,7208898,18512988,37124400,37813632,59771152,45931676,61004782,50453744,52965936,26672524,7169680,6376323,4791274,4739176,4803952,4275869,4219410,1
3139014,3198076,3230856,3068986,3015368,2964775,3882663,9302207,30283636,32386402,38452168,39331696,31271790,34979208,38420560,27855976,20054402,4094056,3258376,3284083,3196007,2994066,4327998,3817440,1
4089849,3924178,3919462,4239487,3898199,4213814,3992260,8972475,36500748,48335232,62409712,49574944,28939564,40683392,54383404,36964810,26060699,8675914,6409992,4651987,4571907,4605350,4760543,5036254,1
2828153,2460545,2603003,3095863,2572674,3021636,2581769,5901141,28066396,39317352,74183445,50239171,29020788,28027464,28091472,26766888,20537866,8564050,4894078,3332297,3456833,3285176,3518835,2992717,1
3282069,3659328,3428020,3406834,3267674,3508527,3674360,9847990,32168216,55048328,64408920,54831408,28692448,53248817,58949912,46286912,28511648,12060822,4936994,4397039,4428816,4327768,4611282,5196434,1
2427640,3127812,2680933,2672500,2369673,2857660,3182687,12952420,37806152,57529057,59291648,64534832,32549944,52546608,61077308,53761540,41639744,19479312,3796383,3417502,3499008,3052468,3954774,4457661,1
559231,583176,595891,558731,548122,570429,585872,1270595,12508996,29198411,25599940,36697468,22929532,20089929,21412205,24898492,14032314,5753459,2269205,966389,862950,721431,954449,905365,1
775921,840257,785920,708123,736908,763591,746236,1948865,16922583,33068866,33792820,41807652,26968368,29165886,27093480,28457445,19452145,6568614,2888879,1369021,1158148,950587,1327634,1720815,1
1511762,687039,786950,1140572,1593570,884524,885911,3810072,14637182,14432736,8363832,6423352,6462545,5886896,5287118,6052889,3862560,1318562,1045507,1270325,1399400,2356979,1813549,1671711,1
3216110,2518003,2463742,2443245,2553519,2515829,2453517,3542426,11477105,22629464,21738484,22111857,9155271,16899759,18962207,18996864,9992927,2644615,2311156,2500745,2386580,2533798,2531626,2674951,1
2325121,2301107,2294697,2264040,2205111,2254119,10618992,3450642,6374540,8894319,9011732,11019689,5281133,7782782,10484061,6887624,3406667,2110136,1921546,2073099,2289396,1928425,1996680,2083231,1
1041111,1057687,1000610,1026022,998709,1041630,2287658,2544170,8146328,17916260,15788954,18396112,8666572,12975577,11170030,7023748,4632689,1454965,1839882,1496898,1205936,997376,1130002,1257136,1
2435788,2647423,2485825,2735323,2450645,2444801,3401064,4118344,12450916,25378635,29128296,17526200,17905664,23915584,26024410,17035259,16921364,4437853,2684589,2628698,2441883,2558398,2498410,3198799,1
368646,397243,421638,449374,396543,446921,668482,2373804,8369394,12458444,16227588,15335218,8770118,10444434,12648014,15059580,8385528,3480725,1611418,580329,516482,533091,511247,478002,1
2827557,2848494,2986892,2902588,2829452,2910403,3163117,4398976,9697334,12556983,15288856,12303132,8605169,9094422,7378981,13478450,8843268,3381179,2940680,2936664,3064839,3036035,3021724,2970867,1
37074732,37557528,37499104,36109855,35136684,41725560,55119444,19135056,48503858,102554824,98701368,86772047,58352916,128963200,132190793,108102400,83309072,60738263,57591360,56679603,61338832,55067316,54253440,55599448,1
44550925,43936776,43528551,44127136,43205353,37868196,27217414,12631567,47885528,106167312,102589414,91646129,54420224,133575728,137185984,113153072,65050528,32217242,28533592,27743520,32445452,26591284,25974650,27315486,1
7556134,9117715,8972131,7357763,7004392,8566774,6504036,11377992,24832336,40912555,35977456,36374528,23197776,41498236,45574224,27818112,18460060,10304391,8358870,6732216,10109158,10554446,8060305,8858318,1
13022892,13743276,12352896,10536491,10338912,11129628,14624748,32504116,86684504,68300108,74221904,79799312,73926452,61481776,54482000,76254808,42488164,31995854,30003078,25059672,21418494,20282012,17823340,21311000,1
1090037,1041823,1014426,978293,1074505,839501,1065228,2489048,9820107,16112577,13289664,15732810,18184986,28226584,11835200,9375301,4664990,1849157,1603503,1397675,1118428,912723,1042164,847121,1
4381730,4317571,4682845,4809031,3929962,4188928,4054990,6432109,26524333,63579267,66337648,71504544,45336309,75442672,77054816,66678892,47354820,20117008,8346073,5144065,10964683,4970358,4579282,4404896,1
3094598,2966020,3157207,2951688,2741561,3107904,3387623,6109548,62144118,48103248,47900724,40738920,30246093,37758952,41637752,38547328,24500092,3170445,3038232,2839626,3169759,3161252,3806873,3146745,1
2815443,2764259,3771880,3775920,2684141,3081796,3450821,6370840,28041616,35821452,49498752,45818896,42713546,37052856,60186748,28882152,21190356,5682349,3488610,3726139,6854470,4413668,3561461,3143379,1
4269091,4495836,4858090,5088832,4128843,4785271,4690431,9471224,50230216,75838256,90117176,85824768,51725624,79340410,76676368,57172422,26234754,9647259,5754899,5949606,9949895,8009561,5378545,6551227,1
3863056,4270616,3894886,4478861,3908176,4021749,7298392,18385266,48064848,99462304,21780736,152112000,53367268,88336592,91634640,89752544,45405532,8167233,4171354,3838616,5761996,3579217,4862504,4603042,1
3186575,3760187,3128187,3526914,2835580,3098450,14258417,35746994,59528980,90650269,20180320,136178800,62850668,84906584,91817968,84768608,57310476,10478818,3846946,3267693,6559891,3121277,4765420,4195014,1
1141021,1011074,1310946,1315129,990619,899715,1974582,13689103,20952188,45118366,67321580,67738944,32377584,43433568,42606160,38160020,26707024,7124224,2537632,1108961,6031757,1302472,1205654,913025,1
718989,596925,569494,543547,549271,539549,1832769,14249647,14699409,33838298,55418888,52039606,24235481,34248112,32196983,28143216,20214752,3995030,1267800,723654,8177927,1045278,770101,619776,1
1038106,838209,824747,1166396,1605171,920412,1161736,4017345,16317265,16233551,10212189,12161211,8304143,14410383,12474747,12000908,6892840,2904060,1092662,1137159,1413329,917636,989340,914172,1
2395748,2395349,2435520,2357756,2344354,2250288,2415865,4271005,11775535,34568368,53795339,56676148,19372856,37232672,29503262,37811812,13459398,3934754,2662443,2812693,2541727,2119598,2586226,2130875,1
2010421,2016579,1969802,1898207,1971944,2034661,2019808,2412583,8276092,14751004,9456309,10813807,7841296,16572270,10428261,7825996,3874673,2093018,1995449,2304374,3931061,2122741,2658209,2017677,1
1112595,1083774,1143074,1047440,1026821,1294363,1318539,2908164,11831032,10013566,7472764,8134395,12868890,11176290,8805685,14669502,8449946,3068368,1968028,1778090,2424486,1126785,1411977,1085785,1
447916,554383,513722,539746,473202,479716,443270,2910660,8045544,10997210,9620865,9892920,8159012,11340645,13518800,8314232,7767930,3043497,1097101,483632,900823,435680,492485,703968,1
2775260,2588715,2561532,2662411,2487051,2497673,2491914,6394214,11443163,22032433,23416360,26315972,12355008,28461316,29121160,18298784,13572360,5475280,2711009,2498814,2526242,2443751,2392385,2895058,1
1391605,1734642,3019938,2847005,2766082,2656131,2526440,3351357,13079245,10240492,8724106,7449824,6623118,9105788,10042162,9408734,7430828,3049760,2992101,2677918,2909714,2897991,3001827,2927866,1
26105476,27305036,27246448,26495258,26626370,26624586,27722194,35223672,70551772,119313824,144966376,117113160,60411064,118478816,134209856,116443424,70138460,31555271,26652272,22114698,2793657,2436646,3190272,2902273,1
54777632,53244212,56955296,53915256,54878944,53964480,55731401,63291972,82899584,110524600,139633408,115667376,86144472,106509864,118998555,109762217,85195030,59244552,55129753,46207456,4016935,4064238,5181050,4265172,1
5253706,4776864,6234908,8105894,6894973,6825318,5914918,13509492,26691029,39588212,50520991,46599944,40554886,41780900,49488624,34836012,29746055,9183011,9294699,9567381,7067751,8429206,6075554,8077385,1
13259936,11681166,12147885,10905464,11567480,12492576,23988286,34592784,57282752,77401112,127787680,112161200,90476690,95330060,84575056,69405760,47881162,32257040,26182850,21605232,18417664,16463356,14982492,16692302,1
916215,896709,981161,947012,956651,957098,1943340,4552815,9648958,22092623,16128337,18427748,21664186,20800120,27321350,14506124,5554830,1803152,1340709,1918634,1281622,1250666,1909042,1192510,1
4410047,4480305,4736512,4323341,4053783,4037184,4281569,10808882,28670520,70466432,70670928,78208428,112939488,71405120,86580336,77283932,38662992,9535144,6588718,4559883,3941286,3978281,4363045,5083484,1
3300626,3112474,3000060,2916869,3165299,2740016,2814562,9351435,35546803,64974280,94706789,52923840,18951739,56796422,50287743,52945545,29271332,4299967,3195350,2899666,3126445,3155188,4583965,3774978,1
3027452,3187909,3309733,4023475,4567967,4119343,3879128,9784607,38093916,51171120,51970704,56240976,34279016,47273046,63904664,42410882,43003724,7227850,4963727,12921300,9187707,3846733,3282944,4376809,1
5109631,6227532,4681430,4413107,5181975,4916493,6396683,15469048,56475924,87434896,82796712,91930352,52751728,101157752,109493768,72111728,38503200,7360740,5733503,14162173,10928230,4712310,4895892,5428100,1
3813688,3804669,4374776,3240023,4131912,4128441,4256112,33089132,72769360,109151610,141538660,138784516,84694296,152062464,173511296,122610368,53675911,20706604,5463445,3225125,4190276,3343096,4021820,4478810,1
3983578,5114440,4742008,3825950,3953070,3869693,4358009,23725676,58947584,113622944,150472704,146520384,59268604,170878976,180911032,132206856,43298234,12296022,4448663,3512942,3716195,3417001,3826882,4475667,1
750179,1197171,1163051,621667,626017,1120235,777925,3127012,23608460,38485936,37162480,31323342,38027552,30845268,31638432,26509020,16130378,5411721,3176174,1865809,1630732,1502848,1474966,1461398,1
1293671,1758597,1378672,959716,946847,1331431,1229205,4956741,30791528,43298672,50044188,48791720,59700796,47707300,37818688,34711620,19394441,7429272,3750106,1786037,1737502,1546310,1529901,1548462,1
887800,952391,1274600,1026733,896900,1060991,2007099,6026341,18789684,21076840,17875146,14332865,14074534,16943617,17223107,16694528,7677068,2517328,1015440,963241,1008407,1591463,1007362,906744,1
2334789,2185605,2339103,2213347,2088563,2273331,2629872,5353130,19658680,59734256,48159632,39875496,22018552,66445352,62393644,50011616,14886653,3732637,2480740,2364526,2421994,2794817,2535829,2909004,1
1239827,2013260,2444460,1232721,1036179,977427,1166248,1963019,8366946,8247791,9297125,13000536,5012013,6168192,12723380,20759468,6577454,1890577,1698172,1085062,982990,896429,1009294,948147,1
2173125,1892817,2528512,1948718,1817648,1807045,2013990,2022888,8323139,7808192,7304272,7726561,5612418,8657672,6588066,9496946,4665552,2647066,2508926,2440108,2518649,2508129,2524020,2638852,1
422708,516078,485333,489748,460260,516960,442148,2943028,13995546,24818982,10338960,13383254,21436160,11100662,10629810,9748147,8476190,2191113,1142776,530856,417378,415978,422051,403354,1
2698147,2497261,2415854,2432403,2266673,2343415,2197617,3725776,28084656,29068640,31214556,24216380,15768444,35800044,28455976,27576776,15254631,5083413,2710240,2632697,2530436,2601176,2524623,2997524,1
2944386,2830844,3168982,2939648,3906610,3054863,2967813,3962684,12074444,12668325,12072544,17045700,12865890,9987453,10963900,14614546,8312783,3316104,2957557,2937081,2975760,2906106,2885980,2943341,1
2903057,2261695,2524036,2621456,2215400,2443870,2985691,9608402,40592072,116900852,111288528,97489836,38320138,114091384,106135584,83691920,41973784,6243806,2834821,2999366,2903236,2643134,2089618,2198352,1
4243104,3935001,4321412,4411355,3934609,4220028,4656824,10977658,46829265,116474688,102586336,89312340,42664572,106585480,103975696,79345432,36977152,7409122,4883355,4635013,4545622,4491307,3938235,3614086,1
6013581,5485999,5536845,7327578,7240372,5986700,5685016,11882863,17452996,44011016,42359392,30772250,25564784,28176768,36796190,24341814,12499798,7507203,8064974,10487690,6918573,7900881,5222054,5588316,1
12395834,11077960,12269285,12058998,11564690,13889235,18354110,36928228,72604007,74035592,78605408,80758784,69509416,71919340,68824716,72725888,40757016,30484584,26295856,25592100,20602896,18800768,16045620,16336784,1
1269768,1078893,1190112,1586873,1141832,1061895,1983108,2534394,10495488,18093800,27162127,25157220,10451572,15175940,14050996,18600048,19763700,14569992,5191285,1552457,1559514,1367463,1315306,1298070,1
4138886,4174577,4331737,4477645,4086818,4300325,4481881,13047401,29074596,73153452,70932064,78299634,35634840,58874828,78981728,70780144,31190128,8305290,5692019,5022579,4365335,4201079,4344143,4118762,1
3232108,3335454,3509548,3541292,3214995,3342342,3421855,6532319,44572107,65985056,92944472,63436542,34730844,47824912,57029409,46529600,30491618,5498234,3430379,3251170,3210407,3205578,3371372,3353594,1
3865649,3506001,3339069,4245315,3503050,3683249,3227624,5865523,34726528,43314368,72641436,52679880,32351955,38795692,53356060,34618980,33031662,60603010,3659529,6715960,7322536,3918361,2894527,2840193,1
4858952,4727042,4770599,4958150,4426437,4844589,4660387,7951020,53060584,87380503,130417476,112057992,42978059,71048460,86245784,75546220,47375620,41156984,4926612,4744176,4700374,4835385,4476492,4535332,1
